filename,title,description,brand,model,engine_type,engine_configuration,vehicle_type,fuel_type,engine_state,turbo_supercharged,is_car
-JVZ8tBis6I_7_17.wav,Fastlane Motorsports - 98 Mustang GT - Bullitt engine swap with nitrous Chachi,"Bullitt engine, C4 trans, Nitrous, Tune - Fastlane Motorsports 1-800-457-6166 - NC",Ford,Mustang GT,Bullitt engine,V8,muscle car,gasoline,none,no,yes
-JhxIN8ml-I_30_40.wav,"Steam. ""Birkenhead"" tank engine chugs over Wallingford level crossing. June 2011","Tank engine ""Birkenhead"" running on the Bunk Line from Wallingford to Cholsey (Oxfordshire). The level crossing is about 1 mile from Wallingford station. The warning bell sounds unwell. A new non flashing red man warns pedestrians not to enter the crossing.

Filmed in June 2011.",none,Birkenhead,none,none,tank engine,coal (steam),running,no,no
-KU0rKvbJsY_30_40.wav,Fastco Automotive Products BBC 427 cid 500+ BHP / turn key engine,"Dyno test BBC 427 / 500+ BHP... engine, GM forged crank, Eagle H beam rods CL-77-H brg. KB Icon forged pistons 11:1 comp / 0 gap plasma rings , Comp Cam hyd  roller custom grind,, Morel hyd rollers , RHS heads , PRW forged rollers , QFT Slayer 750 CFM carb., Ed's Victor Jr intake , Outlaw ignition.
e-mail FASTCOAUTO@AOL.COM for engine build quotes.......",General Motors,none,Big Block Chevy 427,V8,muscle car,gasoline,running,no,yes
-KUUQQhj2Qs_20_30.wav,"Single, 1JZ, HKS 264 Cams Idle","AEM EMS
1JZ, R154 installed into my Nissan 240SX",Nissan,240SX,1JZ,inline-6,JDM,gasoline,idle,yes,yes
-Kp9V4vJPHw_14_24.wav,Kymco Quannon 125 Remote start/stop engine,,Kymco,Quannon 125,none,single-cylinder,motorcycle,gasoline,running,no,no
-Krl8LvfKJA_30_40.wav,Lennox Gas Engine,"Lennox Gas Engine at Portland, IN '08 Show",Lennox,none,Gas Engine,none,stationary engine,gasoline,running,no,no
-Kt0F1UuBdc_18_28.wav,FORD ANGLIA 105E ESTATE WITH TOYOTA 4AGE ENGINE,First test of the Toyota 4AGE engine I've been fitting to My Anglia. Carbs are Yamaha R1 bike carbs and ignition is Megajolt.,Ford,Anglia 105E Estate,4AGE,inline-4,estate car,gasoline,running,no,yes
-L-Q4ufdC2o_13_23.wav,rebuild engine cummins big cam 3 nt 855.MOV,Engine rebuild class @ LATTC,Cummins,Big Cam 3,NT-855,inline-6,heavy-duty truck,diesel,none,yes,no
-L4aZhZOL-w_0_10.wav,Engine - 2003 Subaru Impreza Wagon 2.5 TS for sale,2003 Subaru Impreza Wagon 2.5 TS for sale,Subaru,Impreza Wagon 2.5 TS,none,flat-4,wagon,gasoline,none,no,yes
-L9l-tUiXuU_12_22.wav,engine stumble,My engine stumbling,none,none,none,none,none,none,running,none,yes
-M5n8vh6aIc_30_40.wav,Wisconsin TJD Wisconsin Twin cyl. engine,"Running on gravity feed fuel system for temp....burning little oil. These engines are used in the Yazoo big wheel 72"" mower,Welding machines, compressors, Howard rotivator and many other apprications.",Wisconsin,none,TJD,twin-cylinder,industrial engine,gasoline,running,no,no
-MJDUbKjyHA_30_40.wav,T5 engine knocking noise intermittent,Strange noise started today first started on higher revs then came in on idle although it comes and goes its noticeable about 15 secs from the end.,none,none,T5,inline-5,none,gasoline,idle,yes,yes
-MZGb2-2DoA_30_40.wav,throttle bodies with plenum on 1.7 puma engine,GSXR throttle bodies with custom plenum.,Ford,Puma,1.7L Zetec-SE,inline-4,coupe,gasoline,none,no,yes
-MZxPlfxnt0_3_13.wav,UCLA Chem-E-Car model steam engine,"We purchased this model steam engine from http://www.toysteam.net/; more specifically, ""Working Model Stationary Steam Mill KIT"" from PM research kits. We wanted to run a model vehicle with this engine.",none,none,PM Research Working Model Stationary Steam Mill KIT,none,model vehicle,steam,running,no,no
-MpbWQb66_A_23_33.wav,Homemade steam engine,,none,none,homemade steam engine,none,none,steam,none,no,no
-MwkklkmxRU_30_40.wav,Lancia Delta GT i.e. cold engine start,Lancia Delta 1600 GT i.e. Cold engine start,Lancia,Delta GT i.e.,none,inline-4,hatchback,gasoline,running,no,yes
-N6SvHH5NaE_30_40.wav,Honda Steed engine overhaul start up,95% done  still have to adjust carbs but she is firing strong and no leaks so far(crossing fingers),Honda,Steed,none,V-twin,motorcycle,gasoline,running,no,no
-NLvLp3g-0w_10_20.wav,Turbo Stang vs Turbo Stang Heads Up,"Bandimere 6/29/08
Duece vs Car built for Pinks All Out
Dipstick blew out off the line spilling oil on downpipe...",Ford,Mustang,none,V8,muscle car,gasoline,accelerating,yes,yes
-NT_-mJmtVU_17_27.wav,engine room,ship,none,none,none,none,ship,none,none,none,no
-Nere88SS1Q_30_40.wav,Arco Hit and Miss Gas Engine and Straub Grist Mill,I received this little Arco for Christmas from my family in 1978 when I was eight years old and have owned it now for over 30 years.  It is grinding corn with a Straub Grist Mill.,Arco,none,Hit and Miss Gas Engine,none,stationary engine,gasoline,running,no,no
-NuC1yIGYWA_16_26.wav,Marine Nissan sd33 diesel engine,Marine Nissan sd33 running well after so many years,Nissan,none,SD33,inline-6,marine,diesel,running,none,no
-OCBrzBkzs4_20_30.wav,Smart ausbeulen,Unfall richten,none,none,none,none,none,none,none,none,yes
-OXCCrp2Dm8_14_24.wav,50cc GY6 engine Oil change 101 (part 6),"The new oil is in, and I fire her up",none,none,GY6,single-cylinder,scooter,gasoline,running,no,no
-OXImKKlc9s_30_40.wav,OS Wankel graupner NSU rotory engine running,"this is one of my OS wankel engines, running on a test stand. ran on 4-20-2008",NSU,none,OS Wankel,rotary,model engine,none,running,no,no
-OcrER5-y5E_4_14.wav,Twin Engine Fiat Burn-out,Twin Engine Fiat Burn-out,Fiat,none,none,none,none,gasoline,revving,none,yes
-P9VLMyRNn4_30_40.wav,Chris Craft Hercules KLC Engine,"This engine is out of our 1956 Chris Craft 17' Runabout. The engine needed to be completely rebuilt, including getting block cracks pinned, cylinders re-sleeved, new valve seats, new valves, new pistons, new rings and upgrade to 12v. The engine was rebuilt by the renowned Hercules engine specialist Ted Cartner. We believe he did a perfect job.",Chris Craft,17' Runabout,Hercules KLC,inline-6,Runabout,gasoline,none,no,no
-PM02nhuS04_30_40.wav,will in his 80 inch land rover with V8 engine,"that same mud hole, the V8 power gets the landy through, this time.",Land Rover,80 inch,none,V8,SUV,gasoline,accelerating,none,yes
-Q3sFdmOzdQ_0_10.wav,Diesel Engine - Fort Bouda,Fortification Bouda - Diesel Engine running idle thrust after repair,none,none,none,none,none,diesel,idle,none,no
-QFn83KrEFM_30_40.wav,Peekskill Fire Dept.,peekskill Fire Dept responds to main st for an outside smoke investigation,none,none,none,none,fire truck,none,none,none,no
-QJVaVlh_v0_30_40.wav,Bridgewater Engine 107 Responding 8 20 2014,,Bridgewater,Engine 107,none,none,fire truck,diesel,responding,yes,no
-QLKHLiP6N0_30_40.wav,Engine 2 Responding,"Engine 2 respenes to lawnmower fire.
Engine 2 - 1998 KME Excel 1250gpm/750gal/40A/60B",KME,Excel,none,none,fire truck,none,running,none,no
-QcaB3ymFRk_30_40.wav,VW T2 type 4 engine running,VW T2b '77 type 4 2.0l CJ engine running,Volkswagen,T2,Type 4 CJ,flat-4,van,gasoline,running,no,yes
-QdNdfeBGOI_19_29.wav,"EcoTec 1.4 Turbo Engine T-vot valve - Aveo, Cruz, Trax","EcoTec 1.4 Turbo Engine T-vot valve - Aveo, Cruz, Trax

순정형 블로우오프밸브 입니다.",Chevrolet,"Aveo, Cruze, Trax",EcoTec 1.4 Turbo,inline-4,"sedan, compact SUV",gasoline,none,yes,yes
-QisVjhAxZg_30_40.wav,Toyota Dual VVT-i Engine - animation,"Ukázka konstrukce a princip motoru od výrobce Toyota. Jeden z nejlepších a nejvýkonnějších motoru - systému na světě.

An animation of the Toyota Dual VVT-i Engine created by Armstrong White.",Toyota,none,Dual VVT-i,none,none,gasoline,none,no,yes
-R-MAwGoSXU_0_9.wav,Toyota Hiace 99 2.4 diesel strange engine noise.,"Very strange engine noise that come and go randomly!
Any help in diagnosing the problem greatly aprieciated!",Toyota,Hiace,none,inline-4,van,diesel,running,none,no
-R6Xf0NTok8_30_40.wav,C&M Racing Engine,400HP custom full roller stock heads,C&M Racing,none,none,none,racing,gasoline,none,none,none
-RAOZz-Tyt8_11_21.wav,178F Diesel Engine Blowby.MOV,The 178F diesel engine I have has pretty bad blowby.,none,none,178F,single-cylinder,none,diesel,running,no,no
-RK299NsnJA_30_40.wav,392 Hemi Stroker Part 2,450 Cubic Inch Beast!! Just broken in and ready for HiIlborn Injection. Isky Solid Roller Camshaft. Heads by Mondello. CT Crankshaft.,none,none,392 Hemi Stroker,V8,muscle car,gasoline,none,no,yes
-RRPcy9DzGk_12_22.wav,1987 Monte carlo engine bay 327 running,As title states. a running 327 in a 87 monte carlo SS with extras,Chevrolet,Monte Carlo SS,327,V8,muscle car,gasoline,running,no,yes
-RZf27HVf4Q_30_40.wav,2001 Lincoln Continental 4.6L engine with only 39k miles,"We are removing the engine from this 2001 Lincoln Continental to sell on ebay. http://cgi.ebay.com/ws/eBayISAPI.dll?ViewItem&item=181018445380.
This is a good running engine with only 39,858 miles on it.",Lincoln,Continental,4.6L,V8,sedan,gasoline,running,no,yes
-S-5z2vYtxw_10_20.wav,Buell Bobber,"I had a small bolt that holds the rear master cylinder in the frame back out and rub the chain. That's the ""tink"" sound at the end. Tightened it up when I parked downtown and that took care of it. I'm getting some better videos this weekend, without so much wind noise. Gotta get a Go Pro!",Buell,Bobber,none,V-twin,motorcycle,gasoline,running,no,no
-S4G9NkbJdg_30_40.wav,Decoupling LEGO 7740 Engine,"This sequence shows the exchange of the #7740 engine through a custom DB BR143, using the #7862 Remote Controlled Decoupler and two #7860 Remote Controlled Signal.

Check out my other videos for the full overview of the big layout that can be seen in the background.",LEGO,7740 (Engine/Train),7740,none,toy train,electric,off,no,no
-S8UABOd2R8_14_24.wav,HSR S8 BRP engine 260HP 3°,Benelli S8 con motore rotax 260HP,Benelli,S8,Rotax 260HP,none,none,none,none,none,no
-S9B2PLqEmM_30_40.wav,my 92 vr4 new engine first start,1992 3000gt vr4 new engine,Mitsubishi,3000GT VR-4,6G72,V6,JDM sports car,gasoline,running,yes,yes
-S_La1nsoP0_30_40.wav,"Ultimate Tractor Video, Part 2 - Montgomery County Gas & Steam Engine Show","More vintage tractors from the April 18, 2009 Montgomery County, Maryland Gas & Steam Engine Show at the Agricultural History Farm Park.  Case, MInneapolis-Moline,1966 Minneapolis-Moline G-1000 Vista diesel, Cockshutt, Farmall, plus more surprises.  Even catch a glimpse of a pink 1948 Farmall in the distance (for a closeup photo of that and others, visit my website).  With this exclusive video, it's like you are at the show.",,,,,,,,,
-SamxF9DEf0_6_16.wav,Samurai 4.3 engine swap.  First start on video.,1986 4.3 in an 87 Samurai.  Still got a lot to do in 38 days.  Stay tuned!,Suzuki,Samurai,GM 4.3L Vortec V6,V6,SUV,gasoline,running,no,yes
-SeKgSHpQHs_4_14.wav,2007 Shelby GT Hertz Rent-a-Racer #095 Engine Gun1,Rented car + 325hp + Snow and ice on roads = FUN!!! Visit www.ShowYourAuto.com,Shelby,GT Hertz Rent-a-Racer,none,V8,muscle car,gasoline,none,none,yes
-SlL0NZh51w_20_30.wav,Redline Revolt with snowmobile motor,Polaris 800 snowmobile in a Redline Revolt,Polaris,Redline Revolt,800 snowmobile engine,inline-2,off-road buggy,gasoline,none,none,no
-T8QHPXfIC4_13_23.wav,Fire engine responding,"A hydraulic platform truck passing through the one of crowdest pedestrian crossing in Hong Kong, let's c how people stop to give way to the fire truck
Btw Sorry I shake my phone

F24
1998 Scania P94D
Station: Wan Chai
Platform unit: Magirus Simon
Bodywork: SK Fire
Beacons: Bosch RKLE 150
Siren: Premier Hazard 7109

Filmed by Sony Xperia V (LT25i)",Scania,P94D,none,none,fire engine,diesel,running,none,no
-TGBa3yq9m4_1_11.wav,RC Autogyro Cierva C19 1/4 scale engine start up,,Cierva,C19,none,none,autogyro,gasoline,running,no,no
-TitzU040-g_17_27.wav,corvair engine with variable valve timing,built in 1980,Chevrolet,Corvair,Corvair engine,flat-6,none,gasoline,none,no,yes
-TnDYy29pRA_30_40.wav,my old mercedes 190E 1.8 engine is knocking,This is what my old engine sounded like,Mercedes-Benz,190E,M102.910,inline-4,sedan,gasoline,running,no,yes
-TyKTSA3qkE_15_25.wav,Chase Lunsford cummins engine dyno,Broke billet cam,Cummins,none,none,inline-6,truck,diesel,running,yes,no
-UcTQgyfxBQ_30_40.wav,exhaust at idle engine bay cracked header,exhaust at idle engine bay cracked header  my 85 300zx turbo.,Nissan,300ZX,VG30ET,V6,JDM,gasoline,idle,yes,yes
-V0hrg-g84A_21_31.wav,subaru 1400 engine bay,subaru 1400 engine bay,Subaru,1400,none,flat-4,none,gasoline,none,no,yes
-V3Dbw9b-SI_30_40.wav,Engine 18 RFD,"The call was to Creedmoor rd. and Lynn rd. For power lines down Upon arrival, there were no power lines down.",none,RFD,none,none,fire truck,diesel,running,none,no
-Vl8KSKGD-k_30_40.wav,Engine Trouble,bad!,none,none,none,none,none,none,none,none,none
-VnAaEi_BRA_19_29.wav,Lada engine on bike carbs,,Lada,none,none,inline-4,motorcycle,gasoline,none,no,no
-WEdNRD4CKg_1_11.wav,Mariner 28hp engine,"Video of a late model Mariner 28hp engine on a Carolina Skiff J16. Boat ran approximately 22 mph. Video taken May 18, 2011.",Mariner,none,28hp,none,outboard motor,gasoline,running,no,no
-WRmHmpdUsw_30_40.wav,Fantail engine test,Bench test of a steam engine for my fantail launch.,none,fantail launch,none,none,boat,steam,running,no,no
-W_Vd03omGw_30_40.wav,"Exeter, NH Engine 2 and Ladder 1 Responding",Unknown response | 10/2012,none,none,none,none,fire truck,diesel,accelerating,yes,no
-WmqE-i-A04_30_40.wav,208 Fairbanks Morse engine & Baker Pumpjack.MP4,"This is a 208 Fairbanks Morse oilfield engine running a Baker pumpjack near Millersburg, Ohio.",Fairbanks Morse,none,208,none,industrial engine,none,running,no,no
-X5WHgfHE6c_17_27.wav,"1971 Mercedes-Benz 300SEL 3,5 engine running",,Mercedes-Benz,300SEL,M116,V8,sedan,gasoline,running,no,yes
-XKc-C-8XBs_11_21.wav,ชุดคิท Stirling Engine,"เครื่องยนต์พลังงานความร้อน ( Stirling Engine )
http://natee2007.thaiza.com
หรือ
http://www.facebook.com/SiamEnergy",none,none,Stirling Engine,none,demonstration kit,heat energy,none,no,no
-XQpiO0WKXI_30_40.wav,RB26DETT GT-R ENGINE LUMPY CAM IDLE R32.4 PULSING,SINGLE TURBO GT-R RB26 BIG CAMS IDLE R32.4,Nissan,Skyline GT-R R32.4,RB26DETT,inline-6,JDM,gasoline,idle,yes,yes
-XWE0n4zGbU_0_9.wav,K&N Cold Air intake 2006 Chevy Malibu SS 3.9L V6 Engine,For my Kijiji ad.,Chevrolet,Malibu SS,3.9L V6,V6,sedan,gasoline,none,no,yes
-XpwqvzBgT8_30_40.wav,Team Lucas Oil Formula Drift Driver Joon Maeng Engine Test,"In a top secret location (that looks a lot like Duttweiler Performance in Southern California), Team Lucas Oil Formula Drift Driver Joon Maeng and team are testing their new Vortech Supercharged engine combination...

Fellow Formula D Drivers, consider this your warning...",none,none,none,none,Formula Drift car,gasoline,running,yes,yes
-Xw6zT-Mp4o_30_40.wav,Cr250 Start up checking for engine noises.Jay?..update:FIXED,"Okay we figued out it was a dryish clutch, the proper amount of some new oil remedied the problem",Honda,CR250R,CR250,single-cylinder,dirt bike,gasoline,running,no,no
-YL0d2yHPus_9_19.wav,Subaru engine problem,None,Subaru,none,none,flat-4,none,gasoline,none,none,yes
-YLZA2HoLpc_30_40.wav,Hyundai Getz CRDI Engine,"It's Hyundai Getz CRDI Engine Sound.

This car is 2007 year model.",Hyundai,Getz,CRDI,inline-4,hatchback,diesel,running,yes,yes
-YNzGGdFf0s_30_40.wav,go kart engine running,"just like the tile says, my go kart engine running in my backyard",none,none,none,single-cylinder,go-kart,gasoline,running,no,no
-YTC0MZMyp4_30_40.wav,4 inch scale Burrell agricultural engine stock code 6624,,Burrell,agricultural engine,none,none,traction engine,coal,none,no,no
-YUpCgXFZEA_30_40.wav,93 coupe with coyote engine swap.,,Ford,Mustang,Coyote,V8,coupe,gasoline,none,none,yes
-YtjA3_xSXU_18_28.wav,volvo fl10 running engine after top overhoul,,Volvo,FL10,none,inline-6,truck,diesel,running,yes,no
-ZHfICVRLLM_11_21.wav,M3 engine noise,This video was uploaded from an Android phone.,BMW,M3,none,none,coupe,gasoline,running,none,yes
-ZZiSAtiT40_30_40.wav,EcoBoost Engine Technology - Go Further,"Delivers all the power of a bigger petrol engine and the fuel economy of a smaller one: http://www.ford.com



*DISCLAIMERS*

BEFR - Veuillez consulter votre concessionnaire Ford ou surfer sur http://www.ford.be pour connaître les différentes options possibles et leur fonctionnement et disponibilité sur nos différents modèles.

BENL - Gelieve voor de beschikbaarheid, de mogelijke combinaties van de opties op de verschillende modellen en de werking uw Ford verdeler te raadplegen of surf naar http://www.ford.be.

CHDE - Fahrzeugangebote, -Technik und -Ausstattung sind rein zu Illustrationszwecken und können in der Schweiz teilweise abweichen oder bei einigen Fahrzeugmodellen nicht erhältlich sein.

CHFR - Les véhicules montrés, les détails techniques et les équipements sont seulement à titre d'exemples et peuvent être partiellement différents ou ne pas être offerts en Suisse.

ES - Consulte las compatibilidades y disponibilidad de las opciones de cada modelo en su Concesionario Ford, en el catálogo específico del modelo o en http://www.ford.es

IE - Please note that not all of the listed technologies are available on the featured model.

HU - A Ford Focus vegyes átlagfogyasztása 3,4-7,2 l/100, CO2-kibocsátása: 88-169 g/km

PO - Prezentowane technologie stanowią elementy wyposażania opcjonalnego dostępnego za dopłatą.

PT - Para verificar a disponibilidade das diferentes opções em relação a cada modelo por favor consulte o seu Concessionário Ford ou a informação técnica de cada modelo em http://www.ford.pt 

RO - Disponibilitatea și/sau prețurile dotărilor pot varia în funcție de model și de nivelul de echipare.

TR - Görüntüler yalnızca bilgilendirme amaçlıdır. Kullanılan görseller ve satılan araçlar arasında farklılıklar olabilir.

UK - *The availability of the technologies shown will vary across our model range. Please check ford.co.uk for further information.",Ford,none,EcoBoost,none,none,petrol,none,yes,yes
